panel,source_table,dataset,target,feature_set,variable,bin,n,x_min,x_max,x_center,metric,value,notes
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,mean_signed_residual,-0.0134880190041062,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,mae_residual,0.1992987160261757,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,q90_abs_residual,0.4520378915590369,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,overpredict_fraction,0.47,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,median_signed_residual,0.0504234274051484,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,mean_signed_residual,-0.022485034443955,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,mae_residual,0.2830340172316357,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,q90_abs_residual,0.5980448039049643,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,overpredict_fraction,0.575,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.64e-06]",197,2.0505667919223924e-07,1.6296102103297017e-06,9.173334447609705e-07,median_signed_residual,0.0101234752060914,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.64e-06]",197,2.0505667919223924e-07,1.6296102103297017e-06,9.173334447609705e-07,mean_signed_residual,0.0256437060954816,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.64e-06]",197,2.0505667919223924e-07,1.6296102103297017e-06,9.173334447609705e-07,mae_residual,0.2212208934204987,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.64e-06]",197,2.0505667919223924e-07,1.6296102103297017e-06,9.173334447609705e-07,q90_abs_residual,0.4441879160541785,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.64e-06]",197,2.0505667919223924e-07,1.6296102103297017e-06,9.173334447609705e-07,overpredict_fraction,0.5126903553299492,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(1.64e-06, 4.53e-06]",197,1.6449462236778345e-06,4.511067345447373e-06,3.0780067845626036e-06,median_signed_residual,-0.0214023531872045,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(1.64e-06, 4.53e-06]",197,1.6449462236778345e-06,4.511067345447373e-06,3.0780067845626036e-06,mean_signed_residual,0.0070747686829583,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(1.64e-06, 4.53e-06]",197,1.6449462236778345e-06,4.511067345447373e-06,3.0780067845626036e-06,mae_residual,0.1874288154041005,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(1.64e-06, 4.53e-06]",197,1.6449462236778345e-06,4.511067345447373e-06,3.0780067845626036e-06,q90_abs_residual,0.3860409086462819,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(1.64e-06, 4.53e-06]",197,1.6449462236778345e-06,4.511067345447373e-06,3.0780067845626036e-06,overpredict_fraction,0.467005076142132,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(4.53e-06, 2.25e-05]",197,4.534783784038154e-06,2.238609522464685e-05,1.3460439504342503e-05,median_signed_residual,-0.0155086541334679,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(4.53e-06, 2.25e-05]",197,4.534783784038154e-06,2.238609522464685e-05,1.3460439504342503e-05,mean_signed_residual,-0.0062593194822666,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(4.53e-06, 2.25e-05]",197,4.534783784038154e-06,2.238609522464685e-05,1.3460439504342503e-05,mae_residual,0.1834509920561323,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(4.53e-06, 2.25e-05]",197,4.534783784038154e-06,2.238609522464685e-05,1.3460439504342503e-05,q90_abs_residual,0.3962402275198412,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(4.53e-06, 2.25e-05]",197,4.534783784038154e-06,2.238609522464685e-05,1.3460439504342503e-05,overpredict_fraction,0.467005076142132,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(2.25e-05, 0.000168]",197,2.2666969016427178e-05,0.0001663636940065,9.451533151146358e-05,median_signed_residual,-0.0435704950514006,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(2.25e-05, 0.000168]",197,2.2666969016427178e-05,0.0001663636940065,9.451533151146358e-05,mean_signed_residual,-0.0380177001486671,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(2.25e-05, 0.000168]",197,2.2666969016427178e-05,0.0001663636940065,9.451533151146358e-05,mae_residual,0.2189167637218035,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(2.25e-05, 0.000168]",197,2.2666969016427178e-05,0.0001663636940065,9.451533151146358e-05,q90_abs_residual,0.4751112582583952,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(2.25e-05, 0.000168]",197,2.2666969016427178e-05,0.0001663636940065,9.451533151146358e-05,overpredict_fraction,0.4263959390862944,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(0.000168, 0.767]",197,0.0001747068308759,0.767096221446991,0.38363546413893346,median_signed_residual,0.0712503058449443,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(0.000168, 0.767]",197,0.0001747068308759,0.767096221446991,0.38363546413893346,mean_signed_residual,0.0013503762715854,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(0.000168, 0.767]",197,0.0001747068308759,0.767096221446991,0.38363546413893346,mae_residual,0.2944480919308647,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(0.000168, 0.767]",197,0.0001747068308759,0.767096221446991,0.38363546413893346,q90_abs_residual,0.5552254760237986,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,vec_early_absmax,"(0.000168, 0.767]",197,0.0001747068308759,0.767096221446991,0.38363546413893346,overpredict_fraction,0.5786802030456852,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,median_signed_residual,0.0055980735593952,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mean_signed_residual,0.0010088701569264,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mae_residual,0.1822575752223786,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,q90_abs_residual,0.3797218548232827,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,overpredict_fraction,0.52,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,median_signed_residual,0.013044881972587,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mean_signed_residual,0.0248257661306163,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mae_residual,0.172224755030259,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,q90_abs_residual,0.349185284800438,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,overpredict_fraction,0.535,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,median_signed_residual,0.0175745087870708,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,mean_signed_residual,0.0136515920159997,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,mae_residual,0.2032670723654849,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,q90_abs_residual,0.438395636564437,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,overpredict_fraction,0.51,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,median_signed_residual,-0.009461843059906,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,mean_signed_residual,-0.0003904950578402,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,mae_residual,0.1958875725491485,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,q90_abs_residual,0.4215986249361025,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,overpredict_fraction,0.47,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,median_signed_residual,0.04375082875202,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,mean_signed_residual,-0.0142734425237887,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,mae_residual,0.2944165779406001,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,q90_abs_residual,0.5598658100906457,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,vec_early_absmax,"(0.000162, 0.767]",200,0.0001656609092606,0.767096221446991,0.3836309411781258,overpredict_fraction,0.555,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.81e-06]",189,2.0505667919223924e-07,1.8031981880994865e-06,1.0041274336458628e-06,median_signed_residual,-0.0104169754062732,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.81e-06]",189,2.0505667919223924e-07,1.8031981880994865e-06,1.0041274336458628e-06,mean_signed_residual,-0.0354831554167835,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.81e-06]",189,2.0505667919223924e-07,1.8031981880994865e-06,1.0041274336458628e-06,mae_residual,0.1887973239101133,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.81e-06]",189,2.0505667919223924e-07,1.8031981880994865e-06,1.0041274336458628e-06,q90_abs_residual,0.3909591804604304,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999795, 1.81e-06]",189,2.0505667919223924e-07,1.8031981880994865e-06,1.0041274336458628e-06,overpredict_fraction,0.4867724867724867,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(1.81e-06, 5.24e-06]",189,1.8087017679135895e-06,5.181577762414236e-06,3.4951397651639127e-06,median_signed_residual,0.0252458362797156,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(1.81e-06, 5.24e-06]",189,1.8087017679135895e-06,5.181577762414236e-06,3.4951397651639127e-06,mean_signed_residual,-0.0097988267087254,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(1.81e-06, 5.24e-06]",189,1.8087017679135895e-06,5.181577762414236e-06,3.4951397651639127e-06,mae_residual,0.2384554864725523,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(1.81e-06, 5.24e-06]",189,1.8087017679135895e-06,5.181577762414236e-06,3.4951397651639127e-06,q90_abs_residual,0.4731674146409119,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(1.81e-06, 5.24e-06]",189,1.8087017679135895e-06,5.181577762414236e-06,3.4951397651639127e-06,overpredict_fraction,0.5343915343915344,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(5.24e-06, 2.69e-05]",189,5.27561132912524e-06,2.6655026886146516e-05,1.5965319107635878e-05,median_signed_residual,0.0183384771517802,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(5.24e-06, 2.69e-05]",189,5.27561132912524e-06,2.6655026886146516e-05,1.5965319107635878e-05,mean_signed_residual,0.0045350897422197,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(5.24e-06, 2.69e-05]",189,5.27561132912524e-06,2.6655026886146516e-05,1.5965319107635878e-05,mae_residual,0.2403508078807665,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(5.24e-06, 2.69e-05]",189,5.27561132912524e-06,2.6655026886146516e-05,1.5965319107635878e-05,q90_abs_residual,0.5130866670696542,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(5.24e-06, 2.69e-05]",189,5.27561132912524e-06,2.6655026886146516e-05,1.5965319107635878e-05,overpredict_fraction,0.5291005291005291,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(2.69e-05, 0.000193]",189,2.725286867644172e-05,0.0001928274723468,0.00011004017051162087,median_signed_residual,0.0299007232895509,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(2.69e-05, 0.000193]",189,2.725286867644172e-05,0.0001928274723468,0.00011004017051162087,mean_signed_residual,0.0200470233677715,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(2.69e-05, 0.000193]",189,2.725286867644172e-05,0.0001928274723468,0.00011004017051162087,mae_residual,0.2091002634786588,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(2.69e-05, 0.000193]",189,2.725286867644172e-05,0.0001928274723468,0.00011004017051162087,q90_abs_residual,0.4521618131848662,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(2.69e-05, 0.000193]",189,2.725286867644172e-05,0.0001928274723468,0.00011004017051162087,overpredict_fraction,0.5714285714285714,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(0.000193, 0.767]",189,0.0001933022576849,0.767096221446991,0.3836447618523379,median_signed_residual,0.064288660704693,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(0.000193, 0.767]",189,0.0001933022576849,0.767096221446991,0.3836447618523379,mean_signed_residual,-0.013692863453893,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(0.000193, 0.767]",189,0.0001933022576849,0.767096221446991,0.3836447618523379,mae_residual,0.3337803627178685,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(0.000193, 0.767]",189,0.0001933022576849,0.767096221446991,0.3836447618523379,q90_abs_residual,0.6215460778750821,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,vec_early_absmax,"(0.000193, 0.767]",189,0.0001933022576849,0.767096221446991,0.3836447618523379,overpredict_fraction,0.5608465608465608,Panel B-D binned residual diagnostic value.
