global_id,record_id,event_id,station_network_code,station_code,dataset,split,target_pga,target_log10_pga,target_pgv,target_log10_pgv,target_sa03,target_log10_sa03,target_sa10,target_log10_sa10,target_sa30,target_log10_sa30,source_magnitude,source_depth_km,source_distance_km,station_elevation_m,station_vs30_mps,year,n_samples,early_seconds,z_early_absmax,z_early_rms,z_early_std,z_early_p95_abs,n_early_absmax,n_early_rms,n_early_std,n_early_p95_abs,e_early_absmax,e_early_rms,e_early_std,e_early_p95_abs,h_early_absmax,vec_early_absmax,vec_early_rms
"instancegm:bucket895$597,:3,:12000","bucket895$597,:3,:12000",6142321,IV,MCSR,instancegm,train,0.01599529,-1.7960078816031297,0.00077481,-3.110804782742817,0.0071519734,-2.1455741094602794,0.0002816894,-3.5502294952510836,0.0001441126,-3.8412980464500825,2.2,1.0,38.13,1064.0,580.0,2015.0,12000.0,10.0,1.924992375279544e-06,6.112067580943403e-07,6.111665129537869e-07,1.1864462976518553e-06,5.765723017248092e-06,1.374992848468537e-06,1.3748200444752001e-06,3.0656394756078953e-06,4.566828465613071e-06,1.2413868262228789e-06,1.2413623835527687e-06,2.774909262370784e-06,6.461931207013549e-06,6.467264938692097e-06,1.950697424035752e-06
"instancegm:bucket833$284,:3,:12000","bucket833$284,:3,:12000",4256671,IV,SIRI,instancegm,test,0.00346104,-2.4607933814400846,0.00031274,-3.50481656817092,0.0006482599,-3.1882508421135043,4.47859e-05,-4.348858693949098,3.34776e-05,-4.475245684015606,2.0,7.8,83.755,1063.0,721.0,2014.0,12000.0,10.0,1.0830587598320562e-05,2.3496299945691135e-06,2.3437851268681698e-06,4.797293058800278e-06,9.988641977543011e-06,2.3890831926109968e-06,2.388368102401728e-06,5.626638539979467e-06,7.947295671328902e-06,2.196290324718575e-06,2.19250182453834e-06,4.605038157023955e-06,1.1812431694124825e-05,1.2224997590237763e-05,4.006516064691823e-06
"instancegm:bucket620$993,:3,:12000","bucket620$993,:3,:12000",2243029,IV,GIUL,instancegm,test,0.00378412,-2.4220350999363407,0.00027634,-3.5585562467449448,0.0007609544,-3.1186413674366973,0.000294561,-3.530824754458798,2.15806e-05,-4.665936484904881,2.5,10.4,100.845,566.0,640.0,2010.0,12000.0,10.0,1.1700187769747572e-06,3.118070139862539e-07,3.118053655271069e-07,6.575904762939899e-07,1.138947595791251e-06,3.0564271469302184e-07,2.9029899906163337e-07,6.617070766878896e-07,1.207444938700064e-06,2.9953875468891056e-07,2.9930907885500346e-07,5.870388122275472e-07,1.2678387975029182e-06,1.3625522115034983e-06,5.294946276990231e-07
"instancegm:bucket994$617,:3,:12000","bucket994$617,:3,:12000",7867491,IV,T1216,instancegm,val,0.0251948,-1.598689084787519,0.00023794,-3.623532542750406,0.0006794626,-3.167834443362157,0.0007915809,-3.1015046934003037,1.97091e-05,-4.705333206971589,1.0,13.6,11.504,620.0,547.0,2016.0,12000.0,10.0,0.00016642293485347182,2.49979584623361e-05,2.4997849322971888e-05,4.930259456159547e-05,0.00019839977903757244,3.752026896108873e-05,3.752023621927947e-05,7.645858568139374e-05,0.000251947931246832,3.4853506804211065e-05,3.4853495890274644e-05,7.369418744929135e-05,0.000310439063468948,0.0003207112313248217,5.6986271374626085e-05
"instancegm:bucket448$893,:3,:12000","bucket448$893,:3,:12000",19215911,IV,MML1,instancegm,test,0.04767534,-1.3217062010696374,0.00124238,-2.9057455485540884,0.0021409383,-2.669395848518569,0.0002592096,-3.5863489181184955,9.15139e-05,-4.038512936154097,1.3,7.0,10.873,943.0,573.0,2018.0,12000.0,10.0,0.00016256136586889625,2.1878084226045758e-05,2.1878027837374248e-05,4.3608437408693135e-05,0.00047675336827524006,4.382550105219707e-05,4.382448605610989e-05,6.826114258728921e-05,0.0003016754926647991,3.610988278524019e-05,3.610897692851722e-05,7.264640589710325e-05,0.0005641824682243168,0.0005645528435707092,6.085432323743589e-05
"instancegm:bucket401$862,:3,:12000","bucket401$862,:3,:12000",1843341,IV,OFFI,instancegm,train,0.00932036,-2.030567312646662,0.00054274,-3.2654081696880577,0.0009687865,-3.013771921698567,0.000443637,-3.3529722401925652,0.0005176788,-3.2859396198965243,2.0,11.6,51.02,320.0,580.0,2013.0,12000.0,10.0,4.975672254659003e-06,1.8183102383773075e-06,1.8156081296183402e-06,3.579486246962915e-06,4.591637662088033e-06,1.96709152078256e-06,1.9640942809928674e-06,3.3597984838706907e-06,4.904206889477791e-06,1.7118563846452162e-06,1.710595370241208e-06,3.683151817313046e-06,5.746511760662543e-06,6.278289220063016e-06,3.179017767251935e-06
"instancegm:bucket785$781,:3,:12000","bucket785$781,:3,:12000",3046941,IV,MGAB,instancegm,train,0.01701304,-1.7692180769070025,0.00062965,-3.200900792304173,0.0024342802,-2.6136294333738332,0.0002632094,-3.579698604817838,4.48044e-05,-4.348679334174001,2.4,7.4,78.106,547.0,795.0,2014.0,12000.0,10.0,4.8620284360367805e-05,1.0213072528131306e-05,1.0212196684733499e-05,2.1209209080552682e-05,3.9012476918287575e-05,1.1672899745462928e-05,1.167265418189345e-05,2.5401457605767064e-05,3.577805182430893e-05,1.0424505489936564e-05,1.0424052561575081e-05,2.118070187862031e-05,4.248469849699177e-05,5.0906855904031545e-05,1.8687796909944154e-05
"instancegm:bucket1110$395,:3,:12000","bucket1110$395,:3,:12000",964351,IV,ATPI,instancegm,test,0.00446984,-2.349708022362639,0.00015968,-3.796749476056704,0.0009429999,-3.025488353317232,0.000104794,-3.9796635822519755,1.94077e-05,-4.7120259296551374,2.4,7.3,75.827,694.0,561.0,2012.0,12000.0,10.0,6.880780460960523e-07,3.2305584340974747e-07,3.211649470813427e-07,5.32408080289315e-07,5.774559781457356e-07,2.211156839848627e-07,1.465888175289365e-07,3.951593328110903e-07,4.76911907298927e-07,2.1831218077750236e-07,2.0693924795978091e-07,3.9830894138503936e-07,6.121651381363336e-07,8.573238687858975e-07,4.482381257275847e-07
"instancegm:bucket1029$875,:3,:12000","bucket1029$875,:3,:12000",8579731,IV,CAFI,instancegm,test,0.00206096,-2.685930437113487,8.719e-05,-4.059533322336471,0.0005149698,-3.288218239071286,8.19884e-05,-4.086247588742588,1.86871e-05,-4.7284580903663835,2.6,7.8,118.138,547.0,594.0,2016.0,12000.0,10.0,4.692883806001191e-07,1.6283225079405383e-07,1.5997852642612997e-07,3.149033602767304e-07,2.5258620439672086e-07,9.567872893967433e-08,9.566139169692178e-08,1.924493346905365e-07,4.4891010020364774e-07,1.6248330325652205e-07,1.6165505201115593e-07,3.1071718353814504e-07,4.856003670283826e-07,5.114636110192805e-07,2.491376847046922e-07
"instancegm:bucket890$470,:3,:12000","bucket890$470,:3,:12000",6038721,IV,MPAZ,instancegm,train,0.0361025,-1.442462723340554,0.00070775,-3.150120121962859,0.002217398,-2.6541563485226125,0.0001459424,-3.835818516119625,1.17636e-05,-4.9294597513144245,2.2,17.3,30.485,496.0,713.0,2015.0,12000.0,10.0,7.635552719875704e-06,1.4936188108549686e-06,1.4916455484126345e-06,2.9297357286850456e-06,7.077530426613521e-06,1.7096843976105447e-06,1.7096832607421675e-06,3.30377952195704e-06,6.240523362066597e-06,1.5930543213471537e-06,1.593034198776877e-06,3.2131565603776835e-06,7.078716862451984e-06,9.173470061796252e-06,2.7733988190448144e-06
"instancegm:bucket588$133,:3,:12000","bucket588$133,:3,:12000",21834761,IV,AIO,instancegm,train,0.04735163,-1.324665066548327,0.00183284,-2.7368754456488023,0.008677691,-2.0615958185285583,0.0006078757,-3.2161852173111405,8.824e-05,-4.054334500567866,2.5,8.9,27.963,751.0,580.0,2019.0,12000.0,10.0,5.876697741769021e-06,2.0628899619623553e-06,2.0627967387554236e-06,4.097407781955553e-06,1.6253494322882034e-05,3.982106136390939e-06,3.98197289541713e-06,8.74895431479672e-06,1.8328364603803493e-05,4.1064745346375275e-06,4.106459073227597e-06,8.999028977996204e-06,1.900755160022527e-05,1.9153922039549798e-05,6.080774255678989e-06
"instancegm:bucket645$501,:3,:12000","bucket645$501,:3,:12000",22863141,IV,MELA,instancegm,train,0.0370743,-1.4309270401379428,0.00070281,-3.153162067731777,0.0038976455,-2.4091976635239427,0.0001592792,-3.797840934274331,0.0001123828,-3.9493001517267867,2.0,6.1,63.453,115.0,566.0,2019.0,12000.0,10.0,2.396737727394793e-06,6.529512575070839e-07,6.525243065880204e-07,1.3672822660737438e-06,2.8248316539247753e-06,8.69140194481588e-07,8.68583981628035e-07,1.6561032225581584e-06,2.5660554001660785e-06,6.528141511807917e-07,6.514405868074391e-07,1.2966406757186633e-06,3.0009161946509266e-06,3.0695064197061583e-06,1.2680363852268783e-06
"instancegm:bucket70$233,:3,:12000","bucket70$233,:3,:12000",11440591,IV,ASQU,instancegm,train,0.00084722,-3.0720038005550627,6.122e-05,-4.213106674738684,0.0002375775,-3.6241946920096306,5.49296e-05,-4.2601935635205175,1.77285e-05,-4.751328008295369,2.6,7.8,136.056,860.0,580.0,2016.0,12000.0,10.0,4.3217903566983296e-07,1.4862449404517974e-07,1.4862092712064623e-07,2.8573333565873327e-07,2.9310609761523665e-07,9.373884779506625e-08,9.350413421316262e-08,1.71294047390802e-07,3.761850564387714e-07,1.262693274384219e-07,1.2606625432454166e-07,2.583304308245715e-07,3.8671871038786776e-07,5.19972445545136e-07,2.1637966085563676e-07
"instancegm:bucket933$997,:3,:12000","bucket933$997,:3,:12000",6771511,IV,ATVO,instancegm,val,0.00255399,-2.592780807524178,0.00069191,-3.159950392602988,0.0002229363,-3.6518192109897027,0.0002119371,-3.6737930125438094,9.53226e-05,-4.020804120435387,1.6,6.4,84.827,638.0,634.0,2016.0,12000.0,10.0,1.4429703696805518e-05,4.77526600661804e-06,4.7722428462293465e-06,9.6535513876006e-06,2.5539920898154378e-05,5.06680362377665e-06,5.06642891195952e-06,1.0369395567977335e-05,1.7944083083420992e-05,4.415739567775745e-06,4.415414878167212e-06,9.042070814757608e-06,2.5557896151440218e-05,2.594637953734491e-05,8.24465951154707e-06
"instancegm:bucket362$491,:3,:12000","bucket362$491,:3,:12000",1768569,IV,CARO,instancegm,train,0.0307336,-1.5123865654005426,0.00083813,-3.0766886139426615,0.0046463003,-2.3328927242778814,0.0003217593,-3.4924688915710154,2.41492e-05,-4.61709725171745,2.9,96.9,91.685,618.0,587.0,2007.0,12000.0,10.0,4.6646518967463635e-06,1.1809538591478486e-06,1.1809537454610108e-06,2.3345758108916925e-06,3.193195425410522e-06,7.508176622650353e-07,7.506663450840279e-07,1.4943678934287163e-06,2.6695131509768544e-06,6.511740480164008e-07,6.511702395073371e-07,1.2576447261380963e-06,3.2156729048438137e-06,4.874689238931751e-06,1.5435048226208892e-06
"instancegm:bucket409$684,:3,:12000","bucket409$684,:3,:12000",1857659,IV,PTRJ,instancegm,train,0.00059376,-3.2263890629952923,2.377e-05,-4.62397081827182,0.0001325444,-3.877638616482189,1.36239e-05,-4.8656985527735515,,,1.1,10.9,27.102,1027.0,783.0,2008.0,12000.0,10.0,1.9689416319579323e-07,7.038023852601327e-08,6.992731016453035e-08,1.2617961431260483e-07,2.2100122976098646e-07,8.198163925499102e-08,8.190691858089849e-08,1.5030715871944267e-07,2.2826323231583956e-07,6.664431850822439e-08,6.604303592894212e-08,1.128817643802904e-07,2.5149529392365366e-07,2.6973259537044214e-07,1.2694816575731238e-07
"instancegm:bucket706$741,:3,:12000","bucket706$741,:3,:12000",23801881,IV,LPEL,instancegm,train,0.021198,-1.6737051121815107,0.00035916,-3.4447120371121835,0.0005012704,-3.2999279397041295,4.59922e-05,-4.337315815800864,4.04043e-05,-4.393572412936505,1.5,15.6,32.622,760.0,662.0,2020.0,12000.0,10.0,3.1046570256876294e-06,5.403805403147999e-07,5.402448550739791e-07,1.081796199287055e-06,3.588776962715201e-06,6.364807632053271e-07,6.363992497426807e-07,1.2904772574984236e-06,3.591647555367672e-06,7.687872880524083e-07,7.683956937398762e-07,1.5577295471302932e-06,4.056738816871075e-06,4.423750397108961e-06,1.1349682154104812e-06
"instancegm:bucket567$195,:3,:12000","bucket567$195,:3,:12000",2139701,IV,INTR,instancegm,test,0.00477608,-2.3209284073251757,6.949e-05,-4.1580776883205495,0.000146585,-3.833910468648004,1.57013e-05,-4.804064388389918,1.12317e-05,-4.949554505114961,1.2,16.9,42.746,924.0,718.0,2013.0,12000.0,10.0,5.22754760368116e-07,9.914003840094665e-08,9.843060411185434e-08,2.067378801484665e-07,6.949293833713455e-07,1.413920784898437e-07,1.3990921843287651e-07,3.039472460386605e-07,5.677475201082416e-07,1.1770001862032586e-07,1.1681473210956028e-07,2.2843921954063262e-07,8.607551080785925e-07,8.760081868786074e-07,2.0898268360269867e-07
"instancegm:bucket500$68,:3,:12000","bucket500$68,:3,:12000",2023179,IV,CERT,instancegm,train,0.02087904,-1.6802894736912002,0.00084921,-3.070984900375977,0.0063632703,-2.1963196283424065,0.0006267252,-3.202922842397663,0.0001176098,-3.929556488560938,3.0,9.0,58.145,773.0,574.0,2009.0,12000.0,10.0,2.5949846076400718e-06,8.721164022063022e-07,8.707829124432465e-07,1.7972586192627205e-06,3.7072302347951336e-06,1.0979049420711817e-06,1.0966011814161902e-06,2.2768560938857263e-06,5.386327757150866e-06,1.317617261520354e-06,1.3168865962143173e-06,2.9861741950298892e-06,5.759368832514156e-06,5.949068508925848e-06,1.9240835626987973e-06
"instancegm:bucket907$227,:3,:12000","bucket907$227,:3,:12000",6308951,IV,BIOG,instancegm,train,0.003795,-2.4207882197685007,0.00099073,-3.0040446860665044,0.0004716018,-3.3264245459675856,0.0003579256,-3.4462072383489404,0.0001277066,-3.8937866573997675,1.2,15.5,15.866,623.0,580.0,2015.0,12000.0,10.0,8.152962982421741e-05,1.8093263861373998e-05,1.809325476642698e-05,3.479656879790127e-05,3.3596577850403264e-05,8.59517058415804e-06,8.593568963988218e-06,1.6227666492341086e-05,3.107458906015381e-05,8.711913324077614e-06,8.710221663932316e-06,1.708343370410148e-05,3.406378527870402e-05,8.156415424309671e-05,2.1843548893230036e-05
"instancegm:bucket319$34,:3,:12000","bucket319$34,:3,:12000",1678501,IV,PAOL,instancegm,train,0.03055395,-1.5149326364095903,0.00219262,-2.659036628788973,0.0058361758,-2.2338716345613143,0.001341793,-2.872314478125154,0.0001388753,-3.8573749898821914,3.2,20.7,55.909,715.0,794.0,2013.0,12000.0,10.0,0.00011998355330433697,2.7816287911264226e-05,2.7808237064164132e-05,5.7736087910598144e-05,0.0001315138506470248,3.4436583518981934e-05,3.4433229302521795e-05,7.662734424229711e-05,0.00012143505591666326,3.244793333578855e-05,3.2444182579638436e-05,6.858281994936988e-05,0.00014772683789487928,0.00018462914158590138,5.488617898663506e-05
"instancegm:bucket506$128,:3,:12000","bucket506$128,:3,:12000",20378981,IV,RNI2,instancegm,train,0.02596984,-1.5855307260476768,0.00060935,-3.215133184532393,0.0018445344,-2.734113240902959,0.000146954,-3.8328185881943972,2.71541e-05,-4.566164586961248,1.8,11.7,59.1,950.0,662.0,2018.0,12000.0,10.0,7.443520644301316e-07,2.5658565050434845e-07,2.5654898649918323e-07,4.621086304723576e-07,2.3454967958969064e-06,4.503849879711197e-07,4.2454229287614e-07,8.403531523981655e-07,1.5834031046324526e-06,2.935706504558766e-07,2.923220279171801e-07,5.944257281953469e-07,2.379424813625519e-06,2.398290007477044e-06,5.957067514827941e-07
"instancegm:bucket341$185,:3,:12000","bucket341$185,:3,:12000",17250541,IV,LTRZ,instancegm,train,0.0032995,-2.4815518673018584,0.00093036,-3.0313489699828677,0.0003160916,-3.500187045198448,0.0002031132,-3.692261851578561,9.26058e-05,-4.033361812139746,3.1,29.6,337.464,381.0,573.0,2017.0,12000.0,10.0,4.508223355514929e-05,9.793542631086893e-06,9.720673915580846e-06,2.0242234313627705e-05,2.8532673240988515e-05,8.275409527414013e-06,8.263407835329417e-06,1.6920039342949167e-05,3.2995030778693035e-05,6.77874913890264e-06,6.765474154235562e-06,1.3829102499585133e-05,3.8499296351801604e-05,4.761705713463016e-05,1.4503356396744493e-05
"instancegm:bucket1067$615,:3,:12000","bucket1067$615,:3,:12000",9115581,IV,T1216,instancegm,test,0.14993924,-0.8240846948013826,0.00169175,-2.7716638148444934,0.0036115767,-2.442303157480126,0.0005318594,-3.2742031607020547,7.91201e-05,-4.101713172505155,1.7,10.3,16.675,620.0,547.0,2016.0,12000.0,10.0,0.000271754281129688,6.219183705979958e-05,6.219126225914806e-05,0.00012699340004473925,0.0005672664847224951,0.00011235856800340116,0.00011235856800340116,0.00023288847296498716,0.0005519296391867101,0.00010286877659382299,0.00010286872566211969,0.0002202593896072358,0.0005784041131846607,0.000586490670684725,0.00016454258002340794
"instancegm:bucket54$729,:3,:12000","bucket54$729,:3,:12000",11101871,IV,SNTG,instancegm,train,0.00521057,-2.2831147653157946,0.00010749,-3.968631937114227,0.0002040219,-3.6903232122864997,2.69074e-05,-4.570128265082976,1.49868e-05,-4.824291088345936,1.4,8.9,24.161,650.0,590.0,2016.0,12000.0,10.0,8.545426339878759e-07,1.6547885195450363e-07,1.654227332892333e-07,3.537365955708083e-07,1.0749291732281563e-06,2.048505223228858e-07,2.0474669781833654e-07,4.207048505122657e-07,8.532756510248873e-07,1.7860314471818128e-07,1.7844512001374824e-07,3.795489078584069e-07,1.145598503171641e-06,1.1774129689001711e-06,3.1819186574466585e-07
"instancegm:bucket721$304,:3,:12000","bucket721$304,:3,:12000",2421489,IV,SERS,instancegm,train,0.00156818,-2.8046040892790582,2.751e-05,-4.560509409610317,0.0001837552,-3.7357603621792674,1.09664e-05,-4.959935917250227,,,2.0,94.3,104.376,1221.0,675.0,2011.0,12000.0,10.0,1.8356691100507305e-07,4.6041115808748145e-08,4.593325542145976e-08,8.748159530114208e-08,1.6263868474197807e-07,5.391225244011366e-08,3.6447865170430305e-08,9.511303744602628e-08,1.5160793509494397e-07,6.222632009666995e-08,3.6172796313849176e-08,1.1429560942133321e-07,1.6780852263309498e-07,1.9311271159949683e-07,9.433149017468168e-08
"instancegm:bucket288$751,:3,:12000","bucket288$751,:3,:12000",16152751,IV,SNAL,instancegm,train,0.01242419,-1.905731915672881,0.00047231,-3.3257728592108435,0.0018713368,-2.727848041886431,0.000186203,-3.730013326185235,9.72437e-05,-4.012138525157655,2.9,22.4,131.587,874.0,728.0,2017.0,12000.0,10.0,9.836864774115384e-05,2.159337054763455e-05,1.9252604033681564e-05,4.409020402817987e-05,3.900627780240029e-05,9.62680405791616e-06,9.625212442188058e-06,1.874052577477414e-05,5.6472188589395955e-05,1.184302891488187e-05,1.1842939784401096e-05,2.4316741473739967e-05,6.427816697396338e-05,9.949027298716828e-05,2.6442508897162043e-05
"instancegm:bucket531$525,:3,:12000","bucket531$525,:3,:12000",20856921,IV,NOV,instancegm,test,0.01019148,-1.991762743455726,0.00017927,-3.7464923815173132,0.0006569117,-3.1824930030124547,9.51596e-05,-4.02154739217237,6.61649e-05,-4.179372339547397,2.6,270.9,110.716,775.0,581.0,2018.0,12000.0,10.0,2.3715260795142967e-06,4.4022581846547837e-07,4.333525112087955e-07,9.393627351528266e-07,1.7644740637479117e-06,4.226107250815403e-07,4.2257346422047704e-07,7.99812937657407e-07,1.7926685131897102e-06,4.69231252964164e-07,4.68185390900544e-07,9.17521958854195e-07,1.8746446812656359e-06,2.4883763671823544e-06,7.69789949117694e-07
"instancegm:bucket723$489,:3,:12000","bucket723$489,:3,:12000",2426889,IV,CRMI,instancegm,train,0.00070479,-3.151940266593212,3.242e-05,-4.489186989487504,0.0001334188,-3.8747829698123666,3.76243e-05,-4.424531571370601,1.70857e-05,-4.767367223484493,2.2,21.3,110.621,490.0,587.0,2011.0,12000.0,10.0,2.1137157091288827e-07,8.611932145186074e-08,8.57708855050987e-08,1.4913408108441217e-07,1.814124317434107e-07,6.81838514537958e-08,6.43415845047457e-08,1.2438930241387425e-07,2.612991352179961e-07,8.34505229363458e-08,5.606317543538353e-08,1.735016752490992e-07,2.683912896372931e-07,2.737081672421482e-07,1.3794767994568247e-07
"instancegm:bucket650$139,:3,:12000","bucket650$139,:3,:12000",22883331,IV,GALF,instancegm,test,0.00578465,-2.23772291288631,0.00032058,-3.4940635754334504,0.00034243,-3.4654281941592595,0.0001217039,-3.9146955045855383,7.30973e-05,-4.136098664311045,3.6,299.8,112.544,740.0,780.0,2019.0,12000.0,10.0,1.6301801224472e-05,4.195210749458056e-06,4.195210749458056e-06,8.569961210014299e-06,4.9307189328828827e-05,1.4947623640182428e-05,1.4946945157134905e-05,3.650861981441267e-05,1.651050115469843e-05,3.980580913776066e-06,3.980578640039312e-06,8.369934221263975e-06,4.971885573468171e-05,4.975284173269756e-05,1.6027359379222617e-05
"instancegm:bucket232$178,:3,:12000","bucket232$178,:3,:12000",14728751,IV,CING,instancegm,test,0.03831504,-1.4166307167138403,0.00067754,-3.1690650602078354,0.0034856163,-2.4577204221497917,0.0002023517,-3.693893142656067,1.74188e-05,-4.758981767315111,2.1,9.1,40.761,626.0,704.0,2017.0,12000.0,10.0,5.132828391651856e-06,8.92169623512018e-07,8.920643495002878e-07,2.0602219592547044e-06,6.319629846984753e-06,1.1075350130340667e-06,1.1074890835516271e-06,2.557957714088843e-06,6.775393103453098e-06,1.096922687793267e-06,1.096893242902297e-06,2.5564479528839e-06,6.983815637795487e-06,8.374496246688068e-06,1.7960621789825382e-06
"instancegm:bucket888$768,:3,:12000","bucket888$768,:3,:12000",6013591,IV,SNTG,instancegm,train,0.01418762,-1.8480904521505603,0.00077331,-3.111646373739268,0.0048833196,-2.3112848513918425,0.000396559,-3.40169218925882,4.53452e-05,-4.343468678258621,3.1,16.4,114.405,650.0,590.0,2015.0,12000.0,10.0,8.858965884428471e-06,1.620095986254455e-06,1.619799490981677e-06,3.3306071145489113e-06,5.178675564820878e-06,1.3947142178949434e-06,1.392877493344713e-06,2.9321831789275166e-06,2.9520251700887457e-06,9.139897088061844e-07,9.111826670959999e-07,1.9659532881632913e-06,5.643432814395055e-06,1.0454120456415694e-05,2.324933348063496e-06
"instancegm:bucket81$770,:3,:12000","bucket81$770,:3,:12000",11690911,IV,VCEL,instancegm,train,0.01703797,-1.768582150785084,0.00060124,-3.220952133871227,0.003251725,-2.487886190025248,0.0001644028,-3.784090790115956,6.21264e-05,-4.206723811450983,2.3,8.7,73.718,1185.0,579.0,2016.0,12000.0,10.0,7.66351377023966e-07,2.5107200940510666e-07,2.5106069756475335e-07,4.857318458562077e-07,1.1625232900769333e-06,3.8031532767490717e-07,3.7945210351608694e-07,7.841935030228342e-07,1.353112565993797e-06,5.026913072470052e-07,2.67193740910443e-07,8.848795687299571e-07,1.625375602998247e-06,1.6274628933388158e-06,6.785097070860502e-07
"instancegm:bucket151$242,:3,:12000","bucket151$242,:3,:12000",13029361,IV,T1215,instancegm,train,0.02124843,-1.6726731534972408,0.00051668,-3.2867783490944498,0.0003946718,-3.4037639036068104,0.0001326388,-3.8773294158931364,5.2811e-05,-4.27727560887261,2.3,10.1,62.35,695.0,819.0,2017.0,12000.0,10.0,8.941986015997827e-05,2.0452062017284334e-05,2.045181827270426e-05,4.433778303791769e-05,0.00015546831127721816,2.3762448108755052e-05,2.376207339693792e-05,4.647523383027874e-05,0.0001452112483093515,2.468290040269494e-05,2.468213642714545e-05,5.040299583924934e-05,0.0001765578199410811,0.00017655841656960547,3.9902206481201574e-05
"instancegm:bucket551$606,:3,:12000","bucket551$606,:3,:12000",21171601,IV,CAR1,instancegm,train,0.00180935,-2.7424774152485285,0.00011012,-3.958133797278707,0.0005663177,-3.2469398644864826,6.28128e-05,-4.201951846662069,3.66499e-05,-4.435927206002592,2.7,269.2,73.104,680.0,591.0,2018.0,12000.0,10.0,3.505187464725168e-07,1.403011680167765e-07,1.3974555201912153e-07,2.742441154168773e-07,4.240506825681223e-07,1.4571503470506286e-07,1.4394358061053936e-07,2.748588201484381e-07,4.5681383653572993e-07,1.7264954976781155e-07,1.7227083048965142e-07,3.482189754322462e-07,5.122776656207861e-07,5.536413709705812e-07,2.659420204054186e-07
"instancegm:bucket48$150,:3,:12000","bucket48$150,:3,:12000",10951401,IV,SIRI,instancegm,train,0.02043563,-1.689611969094735,0.00124622,-2.904405283236979,0.0051574004,-2.287569150392731,0.0011281831,-2.947620410222854,0.000277794,-3.556277138710109,3.8,17.6,227.177,1063.0,721.0,2016.0,12000.0,10.0,0.00010231765918433666,2.6928861188935116e-05,2.692873567866627e-05,5.6175649660872295e-05,0.0001328799407929182,3.836982068605721e-05,3.836949326796457e-05,8.016396168386564e-05,0.00015009097114671022,4.027048998977989e-05,4.026881651952863e-05,8.453234477201477e-05,0.0001804539206204936,0.0002032854245044291,6.179902266012505e-05
"instancegm:bucket740$519,:3,:12000","bucket740$519,:3,:12000",2472939,IV,FRON,instancegm,train,0.9520416,-0.021344074456150493,0.01583207,-1.800462298605442,0.036313273,-1.4399346053482416,0.0038967205,-2.4093007437225493,0.0004301148,-3.366415613368376,2.3,7.0,87.542,515.0,579.0,2012.0,12000.0,10.0,9.6933081294992e-07,2.943612003036833e-07,2.213499499248428e-07,6.214979180185765e-07,1.2793657333531883e-06,4.7147733539532055e-07,4.0022862890509714e-07,8.531699791092251e-07,2.2363012703863205e-06,1.0540056791796815e-06,4.563486584174825e-07,1.813823132579273e-06,2.239260993519565e-06,2.3417649117618566e-06,1.1915819868590916e-06
"instancegm:bucket346$810,:3,:12000","bucket346$810,:3,:12000",17285641,IV,MURB,instancegm,val,0.00715128,-2.145616217334001,0.00046039,-3.336874118126487,0.0012051576,-2.918956156130735,0.0003080898,-3.5113226797325363,0.000118961,-3.9245953937408387,2.0,10.8,77.757,845.0,552.0,2017.0,12000.0,10.0,2.4768152798060328e-05,7.804032975400332e-06,7.800992534612305e-06,1.561570206831675e-05,3.061333336518146e-05,1.0012323400587775e-05,1.0012261554948054e-05,1.970569974218961e-05,3.195695535396226e-05,1.0099864994117524e-05,1.009945754049113e-05,1.9800914742518216e-05,3.7858182622585446e-05,4.060539140482433e-05,1.6222109479713254e-05
"instancegm:bucket655$646,:3,:12000","bucket655$646,:3,:12000",2300071,GU,POPM,instancegm,test,0.00261581,-2.5823938042882415,4.331e-05,-4.363411816270157,,,8.6017e-06,-5.065415708331168,,,0.9,6.5,46.979,440.0,370.0,2013.0,12000.0,10.0,6.133710712674656e-07,1.6266018576516217e-07,1.2164424845195754e-07,3.010300133610144e-07,4.33132782973189e-07,1.0613375422963145e-07,1.0322486332370318e-07,2.0560324287544063e-07,3.795807970163878e-07,9.132352118967901e-08,9.130972244975055e-08,1.9033961962122703e-07,4.363688503872254e-07,6.425643164220673e-07,2.1462221866386244e-07
"instancegm:bucket108$27,:3,:12000","bucket108$27,:3,:12000",12213851,IV,GUMA,instancegm,val,0.09860927,-1.00608225624937,0.00342689,-2.4650998357976572,0.021855481,-1.6604396310252978,0.0023717294,-2.6249348628586664,0.000171089,-3.766777912100464,2.3,8.8,17.035,574.0,585.0,2016.0,12000.0,10.0,2.2907355742063373e-05,5.440603672468569e-06,5.439381311589386e-06,1.1149733836646192e-05,2.8669042876572348e-05,9.673208296590019e-06,9.673161912360229e-06,2.100133860949427e-05,3.4268949093529955e-05,9.26764914765954e-06,9.265018888982013e-06,1.839133255998604e-05,3.982658017775975e-05,4.300384898670018e-05,1.4458923033089377e-05
